cluster_id,cluster_size,n_records,n_pro,n_con,first_seen,last_seen,time_span_minutes,support_n,evidence_tier,primary_explanation,secondary_explanation,score,is_low_power,caveat_flags,evidence_kinds,score_primary_driver,score_detector_breakdown,score_signal_breakdown
cluster_0600,2,2,0,2,2026-02-19T11:19:00-08:00,2026-02-19T12:57:00-08:00,98.0,2,watch,potential_manipulation,none,0.25077842377260984,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0600:heuristic (100.0%)
cluster_2020,2,2,0,2,2026-02-23T12:22:00-08:00,2026-02-23T14:01:00-08:00,99.0,2,watch,potential_manipulation,none,0.2506395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2020:heuristic (100.0%)
cluster_1889,2,2,0,2,2026-02-19T09:45:00-08:00,2026-02-19T11:25:00-08:00,100.0,2,watch,potential_manipulation,none,0.250500645994832,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1889:heuristic (100.0%)
cluster_1127,2,2,0,2,2026-02-19T11:44:00-08:00,2026-02-19T13:26:00-08:00,102.0,2,watch,potential_manipulation,none,0.2502228682170543,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1127:heuristic (100.0%)
cluster_1023,2,2,0,2,2026-02-20T14:16:00-08:00,2026-02-20T16:00:00-08:00,104.0,2,watch,potential_manipulation,none,0.2499450904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1023:heuristic (100.0%)
cluster_1654,2,2,0,2,2026-02-20T15:27:00-08:00,2026-02-20T17:14:00-08:00,107.0,2,watch,potential_manipulation,none,0.24952842377260986,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1654:heuristic (100.0%)
cluster_0451,2,2,0,2,2026-02-18T20:25:00-08:00,2026-02-18T22:13:00-08:00,108.0,2,watch,potential_manipulation,none,0.24938953488372093,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0451:heuristic (100.0%)
cluster_0572,2,2,0,2,2026-02-18T18:01:00-08:00,2026-02-18T19:54:00-08:00,113.0,2,watch,potential_manipulation,none,0.24869509043927648,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0572:heuristic (100.0%)
cluster_0879,2,2,0,2,2026-02-18T17:07:00-08:00,2026-02-18T19:00:00-08:00,113.0,2,watch,potential_manipulation,none,0.24869509043927648,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0879:heuristic (100.0%)
cluster_0793,2,2,0,2,2026-02-21T11:07:00-08:00,2026-02-21T13:03:00-08:00,116.0,2,watch,potential_manipulation,none,0.2482784237726098,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0793:heuristic (100.0%)
cluster_2045,2,2,0,2,2026-02-20T06:25:00-08:00,2026-02-20T08:22:00-08:00,117.0,2,watch,potential_manipulation,none,0.24813953488372092,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2045:heuristic (100.0%)
cluster_1035,2,2,0,2,2026-02-21T12:02:00-08:00,2026-02-21T14:02:00-08:00,120.0,2,watch,potential_manipulation,none,0.24772286821705428,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1035:heuristic (100.0%)
cluster_1288,2,2,0,2,2026-02-19T08:40:00-08:00,2026-02-19T10:44:00-08:00,124.0,2,watch,potential_manipulation,none,0.24716731266149872,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1288:heuristic (100.0%)
cluster_0589,2,2,0,2,2026-02-19T12:25:00-08:00,2026-02-19T14:33:00-08:00,128.0,2,watch,potential_manipulation,none,0.24661175710594313,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0589:heuristic (100.0%)
cluster_2038,2,2,0,2,2026-02-18T18:18:00-08:00,2026-02-18T20:28:00-08:00,130.0,2,watch,potential_manipulation,none,0.2463339793281654,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2038:heuristic (100.0%)
cluster_0869,2,2,0,2,2026-02-18T18:57:00-08:00,2026-02-18T21:08:00-08:00,131.0,2,watch,potential_manipulation,none,0.24619509043927648,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0869:heuristic (100.0%)
cluster_1156,2,2,2,0,2026-02-23T12:15:00-08:00,2026-02-23T14:27:00-08:00,132.0,2,watch,potential_manipulation,none,0.2460562015503876,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1156:heuristic (100.0%)
cluster_0962,2,2,1,1,2026-02-23T10:15:00-08:00,2026-02-23T12:28:00-08:00,133.0,2,watch,potential_manipulation,none,0.24591731266149872,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0962:heuristic (100.0%)
cluster_0602,2,2,0,2,2026-02-19T16:12:00-08:00,2026-02-19T18:26:00-08:00,134.0,2,watch,potential_manipulation,none,0.24577842377260986,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0602:heuristic (100.0%)
cluster_0964,2,2,0,2,2026-02-19T12:31:00-08:00,2026-02-19T14:52:00-08:00,141.0,2,watch,potential_manipulation,none,0.2448062015503876,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0964:heuristic (100.0%)
cluster_1503,2,2,0,2,2026-02-20T09:35:00-08:00,2026-02-20T11:56:00-08:00,141.0,2,watch,potential_manipulation,none,0.2448062015503876,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1503:heuristic (100.0%)
cluster_0535,2,2,0,2,2026-02-18T18:54:00-08:00,2026-02-18T21:16:00-08:00,142.0,2,watch,potential_manipulation,none,0.24466731266149871,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0535:heuristic (100.0%)
cluster_2161,2,2,0,2,2026-02-19T08:49:00-08:00,2026-02-19T11:17:00-08:00,148.0,2,watch,potential_manipulation,none,0.2438339793281654,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2161:heuristic (100.0%)
cluster_0569,2,2,0,2,2026-02-19T12:07:00-08:00,2026-02-19T14:39:00-08:00,152.0,2,watch,potential_manipulation,none,0.24327842377260986,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0569:heuristic (100.0%)
cluster_1037,2,2,0,2,2026-02-21T09:42:00-08:00,2026-02-21T12:17:00-08:00,155.0,2,watch,potential_manipulation,none,0.24286175710594318,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1037:heuristic (100.0%)
cluster_1193,2,2,1,1,2026-02-23T07:17:00-08:00,2026-02-23T09:52:00-08:00,155.0,2,watch,potential_manipulation,none,0.24286175710594318,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1193:heuristic (100.0%)
cluster_1316,2,2,0,2,2026-02-19T14:08:00-08:00,2026-02-19T16:43:00-08:00,155.0,2,watch,potential_manipulation,none,0.24286175710594318,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1316:heuristic (100.0%)
cluster_0515,2,2,0,2,2026-02-20T10:21:00-08:00,2026-02-20T13:00:00-08:00,159.0,2,watch,potential_manipulation,none,0.24230620155038765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0515:heuristic (100.0%)
cluster_0839,2,2,0,2,2026-02-18T18:09:00-08:00,2026-02-18T20:50:00-08:00,161.0,2,watch,potential_manipulation,none,0.24202842377260986,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0839:heuristic (100.0%)
cluster_0848,2,2,0,2,2026-02-18T18:15:00-08:00,2026-02-18T20:57:00-08:00,162.0,2,watch,potential_manipulation,none,0.24188953488372092,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0848:heuristic (100.0%)
cluster_0639,2,2,0,2,2026-02-20T11:42:00-08:00,2026-02-20T14:25:00-08:00,163.0,2,watch,potential_manipulation,none,0.24175064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0639:heuristic (100.0%)
cluster_0008,7,11,0,11,2026-02-18T17:47:00-08:00,2026-02-23T08:31:00-08:00,6644.0,11,watch,potential_manipulation,none,0.2416424418604651,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0008:heuristic (100.0%)
cluster_1735,2,2,0,2,2026-02-19T08:50:00-08:00,2026-02-19T11:34:00-08:00,164.0,2,watch,potential_manipulation,none,0.24161175710594313,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1735:heuristic (100.0%)
cluster_0906,2,2,0,2,2026-02-19T11:21:00-08:00,2026-02-19T14:06:00-08:00,165.0,2,watch,potential_manipulation,none,0.24147286821705427,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0906:heuristic (100.0%)
cluster_0954,2,2,0,2,2026-02-18T17:09:00-08:00,2026-02-18T19:55:00-08:00,166.0,2,watch,potential_manipulation,none,0.2413339793281654,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0954:heuristic (100.0%)
cluster_1120,2,2,0,2,2026-02-23T10:05:00-08:00,2026-02-23T12:53:00-08:00,168.0,2,watch,potential_manipulation,none,0.2410562015503876,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1120:heuristic (100.0%)
cluster_1677,2,2,0,2,2026-02-20T08:29:00-08:00,2026-02-20T11:18:00-08:00,169.0,2,watch,potential_manipulation,none,0.2409173126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1677:heuristic (100.0%)
cluster_1707,2,2,0,2,2026-02-20T11:14:00-08:00,2026-02-20T14:03:00-08:00,169.0,2,watch,potential_manipulation,none,0.2409173126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1707:heuristic (100.0%)
cluster_1964,2,2,0,2,2026-02-21T07:12:00-08:00,2026-02-21T10:01:00-08:00,169.0,2,watch,potential_manipulation,none,0.2409173126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1964:heuristic (100.0%)
cluster_1538,2,2,0,2,2026-02-21T05:42:00-08:00,2026-02-21T08:34:00-08:00,172.0,2,watch,potential_manipulation,none,0.24050064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1538:heuristic (100.0%)
cluster_0627,2,2,0,2,2026-02-22T21:48:00-08:00,2026-02-23T00:51:00-08:00,183.0,2,watch,potential_manipulation,none,0.23897286821705427,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0627:heuristic (100.0%)
cluster_1373,2,2,0,2,2026-02-21T13:50:00-08:00,2026-02-21T16:59:00-08:00,189.0,2,watch,potential_manipulation,none,0.23813953488372092,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1373:heuristic (100.0%)
cluster_0652,2,4,0,4,2026-02-20T12:16:00-08:00,2026-02-20T16:28:00-08:00,252.0,4,watch,potential_manipulation,none,0.23752906976744187,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0652:heuristic (100.0%)
cluster_1051,2,2,0,2,2026-02-19T08:26:00-08:00,2026-02-19T11:45:00-08:00,199.0,2,watch,potential_manipulation,none,0.23675064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1051:heuristic (100.0%)
cluster_1848,2,2,0,2,2026-02-18T18:20:00-08:00,2026-02-18T21:41:00-08:00,201.0,2,watch,potential_manipulation,none,0.23647286821705427,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1848:heuristic (100.0%)
cluster_1909,2,2,0,2,2026-02-19T09:28:00-08:00,2026-02-19T12:54:00-08:00,206.0,2,watch,potential_manipulation,none,0.23577842377260985,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1909:heuristic (100.0%)
cluster_2021,2,2,0,2,2026-02-23T12:31:00-08:00,2026-02-23T15:59:00-08:00,208.0,2,watch,potential_manipulation,none,0.23550064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2021:heuristic (100.0%)
cluster_1173,2,2,1,1,2026-02-19T20:51:00-08:00,2026-02-20T00:21:00-08:00,210.0,2,watch,potential_manipulation,none,0.23522286821705427,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1173:heuristic (100.0%)
cluster_1886,2,2,0,2,2026-02-19T12:23:00-08:00,2026-02-19T15:53:00-08:00,210.0,2,watch,potential_manipulation,none,0.23522286821705427,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1886:heuristic (100.0%)
cluster_2003,2,2,0,2,2026-02-23T05:24:00-08:00,2026-02-23T08:58:00-08:00,214.0,2,watch,potential_manipulation,none,0.2346673126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2003:heuristic (100.0%)
cluster_1324,2,2,0,2,2026-02-20T19:22:00-08:00,2026-02-20T22:57:00-08:00,215.0,2,watch,potential_manipulation,none,0.23452842377260985,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1324:heuristic (100.0%)
cluster_2084,2,2,0,2,2026-02-21T13:22:00-08:00,2026-02-21T17:03:00-08:00,221.0,2,watch,potential_manipulation,none,0.2336950904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2084:heuristic (100.0%)
cluster_1524,2,2,0,2,2026-02-23T09:48:00-08:00,2026-02-23T13:30:00-08:00,222.0,2,watch,potential_manipulation,none,0.23355620155038764,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1524:heuristic (100.0%)
cluster_1312,2,2,2,0,2026-02-20T02:40:00-08:00,2026-02-20T06:33:00-08:00,233.0,2,watch,potential_manipulation,none,0.23202842377260985,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1312:heuristic (100.0%)
cluster_1113,2,2,0,2,2026-02-22T12:31:00-08:00,2026-02-22T16:26:00-08:00,235.0,2,watch,potential_manipulation,none,0.23175064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1113:heuristic (100.0%)
cluster_1563,2,2,0,2,2026-02-19T10:19:00-08:00,2026-02-19T14:14:00-08:00,235.0,2,watch,potential_manipulation,none,0.23175064599483206,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1563:heuristic (100.0%)
cluster_1646,2,3,0,3,2026-02-18T18:13:00-08:00,2026-02-18T22:39:00-08:00,266.0,3,watch,potential_manipulation,none,0.23151485788113696,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1646:heuristic (100.0%)
cluster_1495,2,2,1,1,2026-02-20T18:43:00-08:00,2026-02-20T22:42:00-08:00,239.0,2,watch,potential_manipulation,none,0.2311950904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1495:heuristic (100.0%)
cluster_1403,2,2,0,2,2026-02-20T13:52:00-08:00,2026-02-20T17:55:00-08:00,243.0,2,watch,potential_manipulation,none,0.2306395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1403:heuristic (100.0%)
cluster_1420,2,3,0,3,2026-02-23T09:20:00-08:00,2026-02-23T13:58:00-08:00,278.0,3,watch,potential_manipulation,none,0.22984819121447034,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1420:heuristic (100.0%)
cluster_1360,2,2,0,2,2026-02-23T09:31:00-08:00,2026-02-23T13:41:00-08:00,250.0,2,watch,potential_manipulation,none,0.2296673126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1360:heuristic (100.0%)
cluster_1467,2,2,0,2,2026-02-19T07:51:00-08:00,2026-02-19T12:01:00-08:00,250.0,2,watch,potential_manipulation,none,0.2296673126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1467:heuristic (100.0%)
cluster_1552,2,2,1,1,2026-02-23T10:49:00-08:00,2026-02-23T14:59:00-08:00,250.0,2,watch,potential_manipulation,none,0.2296673126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1552:heuristic (100.0%)
cluster_0776,2,2,0,2,2026-02-19T12:51:00-08:00,2026-02-19T17:08:00-08:00,257.0,2,watch,potential_manipulation,none,0.2286950904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0776:heuristic (100.0%)
cluster_1931,2,2,0,2,2026-02-21T09:42:00-08:00,2026-02-21T14:07:00-08:00,265.0,2,watch,potential_manipulation,none,0.22758397932816538,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1931:heuristic (100.0%)
cluster_1996,2,2,0,2,2026-02-23T08:10:00-08:00,2026-02-23T12:40:00-08:00,270.0,2,watch,potential_manipulation,none,0.2268895348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1996:heuristic (100.0%)
cluster_0018,6,14,0,14,2026-02-18T18:25:00-08:00,2026-02-23T13:56:00-08:00,6931.0,14,watch,potential_manipulation,none,0.22572674418604652,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0018:heuristic (100.0%)
cluster_1492,2,2,0,2,2026-02-20T06:01:00-08:00,2026-02-20T10:40:00-08:00,279.0,2,watch,potential_manipulation,none,0.2256395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1492:heuristic (100.0%)
cluster_0934,2,2,0,2,2026-02-21T11:50:00-08:00,2026-02-21T16:32:00-08:00,282.0,2,watch,potential_manipulation,none,0.22522286821705428,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0934:heuristic (100.0%)
cluster_0669,2,2,0,2,2026-02-22T11:43:00-08:00,2026-02-22T16:27:00-08:00,284.0,2,watch,potential_manipulation,none,0.2249450904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0669:heuristic (100.0%)
cluster_1873,2,2,0,2,2026-02-19T10:38:00-08:00,2026-02-19T15:23:00-08:00,285.0,2,watch,potential_manipulation,none,0.22480620155038764,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1873:heuristic (100.0%)
cluster_0559,2,2,0,2,2026-02-19T15:59:00-08:00,2026-02-19T20:46:00-08:00,287.0,2,watch,potential_manipulation,none,0.22452842377260984,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0559:heuristic (100.0%)
cluster_1718,2,2,0,2,2026-02-22T09:19:00-08:00,2026-02-22T14:12:00-08:00,293.0,2,watch,potential_manipulation,none,0.2236950904392765,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1718:heuristic (100.0%)
cluster_0859,2,2,0,2,2026-02-21T09:38:00-08:00,2026-02-21T14:33:00-08:00,295.0,2,watch,potential_manipulation,none,0.2234173126614987,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0859:heuristic (100.0%)
cluster_2057,2,2,0,2,2026-02-19T12:11:00-08:00,2026-02-19T17:07:00-08:00,296.0,2,watch,potential_manipulation,none,0.22327842377260984,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2057:heuristic (100.0%)
cluster_1147,2,2,1,1,2026-02-21T07:03:00-08:00,2026-02-21T12:00:00-08:00,297.0,2,watch,potential_manipulation,none,0.2231395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1147:heuristic (100.0%)
cluster_1576,2,2,0,2,2026-02-19T16:15:00-08:00,2026-02-19T21:12:00-08:00,297.0,2,watch,potential_manipulation,none,0.2231395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1576:heuristic (100.0%)
cluster_1293,2,2,0,2,2026-02-19T17:29:00-08:00,2026-02-19T22:27:00-08:00,298.0,2,watch,potential_manipulation,none,0.22300064599483208,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1293:heuristic (100.0%)
cluster_1504,2,2,0,2,2026-02-19T18:44:00-08:00,2026-02-19T23:42:00-08:00,298.0,2,watch,potential_manipulation,none,0.22300064599483208,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1504:heuristic (100.0%)
cluster_0393,2,3,0,3,2026-02-19T12:05:00-08:00,2026-02-19T17:36:00-08:00,331.0,3,watch,potential_manipulation,none,0.22248708010335919,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0393:heuristic (100.0%)
cluster_0860,2,2,0,2,2026-02-20T18:41:00-08:00,2026-02-20T23:47:00-08:00,306.0,2,watch,potential_manipulation,none,0.2218895348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0860:heuristic (100.0%)
cluster_1136,2,2,1,1,2026-02-19T17:46:00-08:00,2026-02-19T22:55:00-08:00,309.0,2,watch,potential_manipulation,none,0.22147286821705428,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1136:heuristic (100.0%)
cluster_0490,2,2,0,2,2026-02-20T17:25:00-08:00,2026-02-20T22:35:00-08:00,310.0,2,watch,potential_manipulation,none,0.22133397932816537,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0490:heuristic (100.0%)
cluster_0949,2,2,0,2,2026-02-19T09:29:00-08:00,2026-02-19T14:44:00-08:00,315.0,2,watch,potential_manipulation,none,0.2206395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0949:heuristic (100.0%)
cluster_1424,2,2,0,2,2026-02-21T14:58:00-08:00,2026-02-21T20:13:00-08:00,315.0,2,watch,potential_manipulation,none,0.2206395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_1424:heuristic (100.0%)
cluster_2164,2,2,0,2,2026-02-19T07:34:00-08:00,2026-02-19T12:49:00-08:00,315.0,2,watch,potential_manipulation,none,0.2206395348837209,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_2164:heuristic (100.0%)
cluster_0775,2,2,0,2,2026-02-19T08:26:00-08:00,2026-02-19T13:51:00-08:00,325.0,2,watch,potential_manipulation,none,0.21925064599483204,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0775:heuristic (100.0%)
cluster_0903,2,2,0,2,2026-02-22T15:05:00-08:00,2026-02-22T20:35:00-08:00,330.0,2,watch,potential_manipulation,none,0.21855620155038763,True,"[""heuristic_only"", ""low_power"", ""low_support_n""]","[""heuristic""]",duplicates_near,duplicates_near (100.0%),cluster:cluster_0903:heuristic (100.0%)
